doc_ctrl_num,tri_facility_id,cas_registry_number,reporting_year,max_amount_code,produce,imported,sale_distribution,byproduct,process_impurity,industry_code
1323221825692,29607RYMTL12MCD,N982,2023,04,1,0,0,0,0,332
1318217440775,76710WCCMP32S27,100-42-5,2018,04,0,0,0,0,0,326
1314212792903,1731WCLPNM155PI,100-41-4,2014,05,0,0,0,0,0,2211
1319218199038,07077SHLLL111ST,1330-20-7,2019,07,0,0,0,0,0,4247
1315213670906,75119PLYGR3801H,110-54-3,2015,05,0,0,0,0,0,324
1314212412441,46131SSXGR3200E,1319-77-3,2014,03,0,0,0,0,0,331
1322221487489,30030TLNTM224RI,100-42-5,2022,04,0,0,0,0,0,326
1315213795432,2959WFDRLC831HI,7439-92-1,2015,02,0,0,0,0,0,999
1314212321842,7753WCHNNL117SH,7439-92-1,2014,01,0,0,0,0,1,327
1318216726998,21227DLLPL453AN,N982,2018,04,0,0,0,0,0,325
1317215900150,67801RFFNN500ET,7664-41-7,2017,06,0,0,0,0,0,325
1321219669710,65453BRKPR16MID,7697-37-2,2021,04,0,0,0,0,0,332
1317216373959,76240SPRYL3333N,80-05-7,2017,04,0,0,0,0,0,325
1315214184830,9028WPRKRH11121,N982,2015,03,0,0,0,0,0,326
1315213538527,65536GNRTN901CO,7439-96-5,2015,06,0,0,0,0,0,336
1314212946127,59025DCKRC12LAK,7439-92-1,2014,01,0,0,0,0,0,2121
1322220753937,23834LDNCR16101,7664-41-7,2022,04,0,0,0,0,0,326
1319218160810,55744BLNDN115SW,67-56-1,2019,01,1,0,0,0,0,322
1321220591022,3075WCCLLN1324N,872-50-4,2021,03,0,0,0,0,0,339
1321219987524,16365RXNRD304MA,N230,2021,04,0,0,0,0,0,332
1321221489394,90001LLYSC1960E,7697-37-2,2021,04,0,0,0,0,0,332
1315213925884,80401DLPHC12THF,7664-41-7,2015,05,0,0,0,0,0,3121
1319217799865,74728DMNNCRTE3B,50-00-0,2019,02,1,0,0,1,0,321
1324222588600,48161NRTHS3000E,N090,2024,06,0,0,0,0,1,331
1315214011823,55060TRTHH700WB,7439-92-1,2015,01,0,0,0,0,0,332
1323222013738,53209HYDRP3525W,7440-47-3,2023,04,0,0,0,0,1,332
1324222981033,94565CRTRN2850W,N096,2024,04,0,0,0,0,0,325
1314212309544,30501HRRSC2345M,7440-50-8,2014,04,0,0,0,0,0,333
1316215436344,23602LLDSG615BL,7440-47-3,2016,04,0,0,0,0,0,336
1317215830225,60044JSSPM1701R,110-54-3,2017,04,0,0,0,0,0,313
1323222070955,41042SMTHC8160H,N040,2023,04,0,0,0,0,0,325
1323222059329,6304WPLYDS4285R,N982,2023,04,0,0,0,0,0,325
1319218325254,61834FBRTQ3650S,67-56-1,2019,03,0,0,0,0,0,327
1317216380182,3065WMTCSL1421A,N040,2017,04,0,0,0,0,0,326
1322221249511,13838MPHNL4060D,N100,2022,04,0,0,0,0,0,334
1317216592422,14304THGDY5408B,95-53-4,2017,05,0,0,0,0,0,325
1317215857816,53022CSTMPN118W,100-41-4,2017,04,0,0,0,0,0,325
1319218273492,16749QKRSTINTER,N420,2019,02,1,0,0,1,0,324
1319218273555,16749QKRSTINTER,N982,2019,04,1,0,0,1,0,324
1321219680131,68521MLXNC700KI,N100,2021,06,0,0,0,0,0,334
1314212551004,87124NTLCR4100S,N230,2014,04,0,0,0,0,0,334
1324222760478,80907MNSTN115TA,100-42-5,2024,02,0,0,0,0,0,326
1314212983439,48764TWSPL510IN,N495,2014,04,0,0,0,0,0,332
1316215731163,38965CLTNDHIGHW,7440-02-0,2016,04,0,0,0,0,0,336
1318216878773,31601BYLNR601WI,100-42-5,2018,04,0,0,0,0,0,336
1321220069381,90248NDPND14705,67-56-1,2021,02,0,0,0,0,0,325
1314212475925,84074HNTRP51SEM,N120,2014,06,0,0,0,0,0,326
1322220780757,6570WRCHTC77WHW,108-10-1,2022,03,0,0,0,0,0,332
1324222449922,25703RBRLT2501G,107-21-1,2024,04,0,0,0,0,0,339
1316215588613,13601KNWLT213FA,108-95-2,2016,04,0,0,0,0,0,322
1314212734750,43056RCKWLROUTE,7440-02-0,2014,04,0,0,0,0,0,336
1316215558293,11787GLLLC300MA,7439-92-1,2016,02,0,0,0,0,0,336
1316215442548,2870WVRTQN115VI,67-56-1,2016,03,0,0,0,0,0,333
1315213965041,94621MRCNB7825S,N450,2015,03,1,0,0,1,0,331
1315213968175,35217GLSFR3943V,100-42-5,2015,04,0,0,0,0,0,326
1322220836783,44050NSRVC110CO,7439-92-1,2022,02,0,0,0,0,0,334
1314212579510,98682CNTRL395NE,7439-92-1,2014,03,0,0,0,0,0,334
1315213874605,73143BCHMN2220S,1330-20-7,2015,04,0,0,0,0,0,325
1323221536269,53551TFFYC865ES,100-42-5,2023,04,0,0,0,0,0,326
1315213690478,95052HWLTT5301S,110-86-1,2015,03,0,0,0,0,0,334
1316215689771,76065GFFRDPOBOX,N982,2016,02,0,0,0,0,0,327
1314211914472,62240KMPNPPOBOX,1330-20-7,2014,04,0,0,0,0,0,325
1323221675541,4406WDNRTC63TIN,7647-01-0,2023,04,0,0,0,0,0,332
1321219680117,68521MLXNC700KI,106-94-5,2021,03,0,0,0,0,0,334
1324223215714,33710MLXTC23757,N982,2024,05,0,0,0,0,0,334
1316215036258,02093TLNTC10CUS,7664-41-7,2016,04,0,0,0,0,0,332
1314212971232,24019VFPNC4520E,7440-47-3,2014,03,0,0,0,0,0,332
1315213702499,85282SCNTG77WGE,7697-37-2,2015,03,0,0,0,0,0,332
1322220776835,92649SPDYC5332C,N420,2022,02,0,1,0,0,0,334
1323221550231,01950NNSPC3MALC,N120,2023,05,0,0,0,0,0,325
1320218748022,77656STHHMFM418,110-54-3,2020,06,1,0,1,0,0,325
1315213721018,30217FRNKL266MA,7439-96-5,2015,01,0,0,0,0,1,331
1316215673068,56284STHRNEASTH,191-24-2,2016,01,1,0,0,1,0,311
1314212916326,94538PLXSC40675,N420,2014,03,1,0,0,1,0,334
1317216637823,76067TWSHK201GA,67-56-1,2017,03,0,0,0,0,0,325
1319218395958,38555STNPK238PR,N090,2019,04,0,0,0,0,0,327
1315214146021,36201MNSNT300BI,71-43-2,2015,05,0,0,0,0,0,325
1315214161628,14895LSTMP121SM,7439-96-5,2015,05,0,0,0,0,0,332
1316215159296,30720CPTLD300CR,110-54-3,2016,05,0,0,0,0,0,325
1316215558180,01801FRNCR324NE,127-18-4,2016,03,0,0,0,0,0,332
1319218071316,28001CLLNS313BE,N420,2019,02,1,0,0,1,1,314
1317216591279,75668SCTND3756F,7439-92-1,2017,04,1,0,0,0,0,332
1323221774045,55746LMRDT1414E,7440-50-8,2023,05,0,0,0,0,0,336
1320218865828,50595VNDSTOLDHW,1982-69-0,2020,05,0,0,0,0,0,325
1320219275928,37744TRWNCSNAPP,7439-96-5,2020,04,0,0,0,0,0,333
1324222857789,54840BRNTT11631,N511,2024,04,1,0,0,1,0,311
1320218865766,50595VNDSTOLDHW,67-56-1,2020,04,0,0,0,0,1,325
1323221991680,49660MRTNT1806T,N420,2023,02,0,0,0,0,1,311
1316215382211,77587GLFST300CH,N590,2016,03,0,0,0,0,0,324
1317216245199,46176RYBDC800MA,7439-92-1,2017,04,0,0,0,0,0,331
1314213043983,72209MRNNM11605,95-63-6,2014,05,0,0,0,0,0,325
1316215035609,48060TNDCS24071,7697-37-2,2016,04,0,0,0,0,0,332
1316215131929,06723YLTCR2712S,7440-50-8,2016,04,0,0,0,0,0,332
1317216895502,03304PTCFR509RT,7439-96-5,2017,02,0,1,1,0,0,333
1315213696661,30125SHBYGHWY10,71-36-3,2015,03,0,0,0,0,0,325
1317216013932,02766BBSFN135EH,7439-92-1,2017,04,0,0,0,0,0,331
1314217790803,75607TXSSTOFFHI,74-85-1,2014,05,1,0,1,0,0,325
1316215352459,36467MLDDF2HATT,100-42-5,2016,03,0,0,0,0,0,326
1319217998879,49404RCHST999RA,7697-37-2,2019,03,0,0,0,0,0,311
1321220586806,4832WSHNNN4425P,7440-47-3,2021,04,0,0,0,0,0,332
1324222735944,38930VKNGR561VI,N120,2024,05,0,0,0,0,0,335
1321220513081,9915WCDZDC51NNE,108-95-2,2021,04,0,0,0,0,0,336
1324223163193,6721WCHRMP3939W,7697-37-2,2024,04,0,0,0,0,0,332
1323221630686,37086QLTYN130JO,7440-47-3,2023,01,0,0,0,0,0,336
1324222992176,94566PPLDB655SU,75-05-8,2024,04,0,0,0,0,0,325
1316214948984,14550MRTNS45RIB,7439-97-6,2016,01,0,0,0,0,1,311
1316215530991,12150SCHNC1000M,108-10-1,2016,04,0,0,0,0,0,325
1318216771865,7975WCTLYS11999,108-88-3,2018,04,0,0,0,0,0,325
1315214429262,92841CSTLN761PA,7697-37-2,2015,03,0,0,0,0,0,332
1314213018892,48836THRMFONETH,N010,2014,04,0,0,0,0,0,325
1314213715523,54703HTCHN2435A,N090,2014,03,0,0,0,0,1,334
1317216346991,21720FLTCN12129,67-56-1,2017,03,0,0,0,0,0,313
1314213116167,45817DTRND320SN,117-81-7,2014,03,0,0,0,0,0,326
1314211888882,55350HRCLS35ADA,7697-37-2,2014,03,0,0,0,0,0,311
1314211948310,31601SFTMR711IN,7697-37-2,2014,04,0,0,0,0,0,335
1324222712539,9050WPLYPP365MA,67-56-1,2024,04,0,0,0,0,0,325
1315213624341,07095LCNBL11CRA,71-36-3,2015,04,0,0,0,0,0,332
1320218885008,75006THGLD1900J,107-21-1,2020,04,0,0,0,0,0,325
1315214159838,48030KCJNS321WT,N106,2015,03,0,0,0,0,0,332
1321221498660,1634WWBCND32PRG,7440-50-8,2021,03,0,0,0,0,0,331
1322221275365,9770WSTRRL295NE,1634-04-4,2022,04,0,0,0,0,0,325
1319217839923,48895MNCHS845PR,N120,2019,04,0,0,0,0,0,336
1323221566348,5544WWLMNP92WYM,7439-92-1,2023,03,0,0,0,0,0,339
1314211928078,38555DRBLP137DA,N120,2014,04,0,0,0,0,0,326
1315213238064,28458HSFRF3333H,7664-41-7,2015,04,0,0,0,0,0,311
1323221982123,44460WRRNM800PE,1330-20-7,2023,03,0,0,0,0,0,326
1318217683426,74403FRTHW5600E,N040,2018,03,1,0,0,1,0,322
1323221732478,66105PRCTR1900K,N230,2023,04,0,0,0,0,0,325
1321219934775,06477LGHTS37ROB,7439-97-6,2021,01,0,0,0,0,0,335
1315214124176,02360TCHTC45ALD,N420,2015,02,0,0,0,0,0,332
1322221268081,43612CHMBN6175A,50-00-0,2022,06,1,0,1,0,0,325
1316215573054,44657PCCRF3860U,80-05-7,2016,04,0,0,0,0,0,336
1322221236021,3562WSNPNT18771,7440-02-0,2022,05,0,0,0,0,0,332
1318217033099,61554QKRTS1650S,7439-92-1,2018,01,0,0,0,0,1,322
1322220769463,27542CNSTG621JH,1330-20-7,2022,03,0,0,0,0,0,321
1315213238278,9311WTRSPC6325L,67-56-1,2015,02,0,0,0,0,0,326
1320218870626,3946WCPPLL1912R,8001-58-9,2020,05,0,0,0,0,0,321
1321219944598,44105NRTHC8806C,71-36-3,2021,02,0,0,0,0,0,332
1314212647729,01887SRFCC100EA,108-88-3,2014,06,0,0,0,0,0,325
1324223120662,48084SLZRP1972M,N090,2024,04,1,1,1,0,0,331
1318216983496,16749QKRSTINTER,N590,2018,03,1,0,0,1,0,324
1316215711615,24441RYNLDCAVER,N982,2016,04,0,0,0,0,0,326
1321219646837,45036SCHMD360HA,100-42-5,2021,03,0,0,0,0,0,326
1324222463729,89410RVPCF1198S,7440-66-6,2024,05,0,0,0,0,0,325
1317216281410,06723THWTR114PO,N100,2017,03,1,0,0,0,0,332
1315214187128,80501CRCLG129TH,N230,2015,04,0,0,0,0,0,323
1316214915314,5273WNVBFL56444,67-56-1,2016,05,0,0,0,0,0,324
1322221450632,14502RCHRD3268B,N511,2022,04,0,0,0,0,0,311
1321219910965,43311BLLTC700WL,N420,2021,03,0,1,1,0,0,327
1320218865727,50595VNDSTOLDHW,330-54-1,2020,05,0,0,0,0,0,325
1320219328907,37744BLLZNBALLR,N982,2020,06,1,1,1,1,0,331
1323222241008,53177SCJHN2512W,N230,2023,05,0,0,0,0,0,325
1324222910731,2937WSPCTR228IN,7664-41-7,2024,03,0,0,0,0,0,325
1316214978645,77053CSSPR14211,7440-47-3,2016,04,0,0,0,0,0,333
1314212404230,75160VKSTH17MET,N090,2014,03,0,0,0,0,0,326
1317216425583,42141MKBRK1765C,7440-50-8,2017,05,0,0,0,0,0,336
1320218747994,77656STHHMFM418,91-20-3,2020,05,0,0,0,0,0,325
1316215765379,21741RSTLMINTER,100-41-4,2016,04,0,0,0,0,0,325
1315214272736,40213NTDCT4900C,N495,2015,05,1,1,1,0,0,325
1317216126312,3764WCLRWR151ID,7664-41-7,2017,04,0,0,0,0,0,314
1315214040608,23803PRCNN220SP,110-82-7,2015,04,0,0,0,0,0,313
1314212736843,46312NTNLP4506W,7647-01-0,2014,05,1,0,0,1,0,332
1319218193326,77665MRCHMHWY12,108-39-4,2019,06,0,0,0,0,0,325
1320219015070,01701GNZYM76NEW,107-21-1,2020,05,0,0,0,0,0,325
1315214073847,56073MCMPN1700N,N458,2015,01,0,0,0,0,0,335
1315214217275,3785WCPRST246ST,71-36-3,2015,04,0,0,0,0,0,326
1318216834414,63111RHNPL133EK,63-25-2,2018,05,0,0,0,0,0,325
1322221292776,37087TSHBM1420T,7440-02-0,2022,05,0,1,1,0,0,334
1316215761343,28105RDTRS600RA,75-09-2,2016,05,0,0,0,0,0,325
1318217399601,68107NRTHR3435G,79-21-0,2018,03,0,0,0,0,0,311
1322220915627,6870WWLNDN86WSU,7440-47-3,2022,03,0,0,0,0,0,332
1320219210224,63111RHNPL133EK,63-25-2,2020,05,0,1,0,0,0,325
1317216335190,20707STCST9090W,7664-41-7,2017,05,0,0,0,0,0,311
1321219995584,37167CMBRLONESW,N982,2021,04,0,0,0,0,0,325
1314214388807,15301DRKNFWESTW,N040,2014,05,1,1,1,0,0,325
1321219595648,02766BBSFN135EH,7440-50-8,2021,03,0,0,0,0,0,331
1314212449122,29696JHNSN124LD,N420,2014,06,0,1,0,0,0,326
1314212900094,37644SNPNTSTATE,7440-02-0,2014,05,0,0,0,0,0,332
1315213221233,5707WLMRDT224WE,7440-50-8,2015,05,0,1,1,0,0,336
1322220866863,14304NCTCR40047,79-11-8,2022,05,1,0,1,0,0,325
1314212795900,27409PPGND109PP,N100,2014,03,0,0,0,0,0,325
1314212804520,8523WBHMNT1331W,N982,2014,04,0,0,0,0,0,325
1318216958658,8464WBRNSB38NRT,7439-92-1,2018,04,0,0,0,0,0,332
1316215662836,95351FSTRF415KA,79-21-0,2016,03,0,0,0,0,0,311
1317215971336,36105HYNDM7HYUN,1330-20-7,2017,05,0,0,0,0,0,336
1322221430313,68521MLXNC700KI,N982,2022,06,0,0,0,0,0,334
1321220184016,92649SPDYC5332C,N100,2021,03,0,1,0,0,0,334
1314213026723,9513WNFNTS391N1,7439-92-1,2014,02,0,0,0,0,0,334
1317216592410,14304THGDY5408B,123-31-9,2017,06,0,0,0,0,0,325
1315214089435,65301TYSNF19571,7664-41-7,2015,05,1,0,0,1,0,311
1315214015000,20707STCST9090W,7664-41-7,2015,05,0,0,0,0,0,311
1318216790600,7748WLGCYQ1475A,107-21-1,2018,04,0,0,0,0,0,333
1323221755402,06492BYKCH524SO,1330-20-7,2023,05,0,1,1,0,0,325
1320221547894,33316KRNKS1010S,N590,2020,01,0,0,0,0,1,324
1320219259203,78407JVLNC5314I,115-07-1,2020,05,0,0,0,0,0,325
1324222505380,35801CRFNT2122A,7439-92-1,2024,03,0,0,0,0,0,334
1315213679564,42101BDCMP31WNO,7440-36-0,2015,04,0,0,0,0,0,336
1317216234361,78112CLRWT4420S,100-44-7,2017,05,0,0,0,0,0,325
1316215497482,8943WPPGND5PITT,107-21-1,2016,03,0,0,0,0,0,325
1318218611440,72209TRNRC691IN,N511,2018,01,0,0,0,0,0,311
1323221988621,40210NTDCT1227S,N511,2023,05,1,0,0,1,0,325
1321220420069,4783WVCBRZ1825E,95-63-6,2021,03,0,0,0,0,0,325
1315214384733,9050WPLYPP365MA,75-09-2,2015,04,0,0,0,0,0,325
1319217794938,6412WCSTMT771EC,7439-92-1,2019,03,0,0,0,0,1,333
1320219089339,45241DLTSC11500,1330-20-7,2020,04,0,0,0,0,0,326
1316215364593,16749QKRSTINTER,7647-01-0,2016,03,1,0,0,1,0,324
1314212613640,07304DNLPR400CL,N230,2014,04,0,0,0,0,0,325
1321219950007,91761WMBRR1400S,100-42-5,2021,04,0,0,0,0,0,326
1320219007921,51054TRRNTPORTN,7664-41-7,2020,08,1,0,1,0,0,325
1314212454957,21742PHNXC18249,N230,2014,03,0,0,0,0,0,323
1320218575987,07111RCHRD517LY,7440-50-8,2020,07,0,1,1,0,0,999
1319218198808,07077SHLLL111ST,98-82-8,2019,05,0,0,0,0,0,4247
1322221339928,45750FRMSCMILLC,7439-96-5,2022,04,0,0,0,0,0,333
1324222825046,92634KYNRM800SS,7440-47-3,2024,04,0,0,0,0,0,332
1319217753363,32672MRTNM498OA,7439-92-1,2019,03,0,0,0,0,0,334
1321220454716,1630WWBCND363SE,7440-47-3,2021,04,0,0,0,0,0,331
1317216607364,95023PCFCP2340B,107-21-1,2017,04,0,0,0,0,0,325
1318217298518,67357PRSNS3333M,127-18-4,2018,03,0,0,0,0,0,336
1321220145419,30014NSSHN14381,7440-50-8,2021,04,0,0,0,0,0,336
1317216433730,38109BRMNG3601P,N090,2017,04,0,0,0,0,1,331
1322221048073,15857PWDRM879WA,7440-50-8,2022,04,0,0,0,0,0,332
1320221484292,21921CLNLM505BL,N495,2020,03,1,0,0,1,0,325
1314212828242,6143WBRNCH52SEI,N100,2014,03,0,0,0,0,0,331
1317216329538,92570TCHLL2500A,7440-50-8,2017,03,0,0,0,0,0,331
1321221498355,1634WWBCND32PRG,7440-47-3,2021,03,0,0,0,0,0,331
1324222436267,54153CRSRS205CH,100-42-5,2024,03,0,0,0,0,0,336
1314212872725,15412MRCNR2WHEE,7782-50-5,2014,01,1,0,0,1,0,325
1315213624265,07095LCNBL11CRA,95-63-6,2015,04,0,0,0,0,0,332
1315214214544,49093DYNTR111DA,108-88-3,2015,04,0,0,0,0,0,326
1316215394901,37744BLLZNBALLR,N495,2016,03,1,0,1,1,0,331
1317216582282,94555SCNTF6550D,7439-92-1,2017,01,0,0,0,0,0,334
1321220443218,30721MRCHM115AB,N090,2021,05,0,0,0,0,0,325
1314212407643,32678DLTLBCR326,108-88-3,2014,05,0,0,0,0,0,325
1317216438919,47170MLTCLHWY31,872-50-4,2017,04,0,0,0,0,0,323
1316215120344,45242STLCR9017B,78-92-2,2016,04,0,0,0,0,0,332
1317215977556,48103THTFR7101J,67-56-1,2017,04,0,0,0,0,0,325
1323221649510,15857CRBNC150FO,7440-02-0,2023,03,0,0,0,0,0,332
1323221654407,3760WLPNCX56TWI,100-42-5,2023,05,0,1,0,0,0,326
1316215161732,46377PRDGN23326,108-10-1,2016,03,0,0,0,0,0,323
1324222410490,53214RBPCH150SO,N230,2024,04,0,0,0,0,0,325
1322220830234,0382WTRBCM38RED,N495,2022,04,0,0,0,0,0,332
1323222182610,3101WSTLLJ35PAT,N150,2023,17,0,0,0,0,1,321
1318216923058,14048RLSTN3800M,N982,2018,05,0,0,0,0,0,311
1324223038757,61455NTNBW711NO,7664-41-7,2024,03,0,0,0,0,0,332
1321219452962,0192WTRNSN1ELEC,7664-39-3,2021,04,0,1,1,0,0,325
1321219900317,4470WRMTTN1935W,7429-90-5,2021,04,1,0,0,1,0,331
1314212811350,77532KMCNC16503,107-21-1,2014,07,1,0,1,1,0,325
1316215397047,14214WLLMS2978M,7697-37-2,2016,05,0,0,0,0,0,331
1317216227987,53212JHNSN900EK,7439-92-1,2017,05,0,0,0,0,0,335
1320218632560,46550NWMRC355ND,1330-20-7,2020,03,0,0,0,0,0,336
1315213564471,23832LLDSGEXIT5,76-13-1,2015,05,0,0,0,0,0,325
1322220680033,02763MTFBN332JO,7440-47-3,2022,03,0,0,0,0,0,332
1318217469509,02895TCHNC300PA,50-00-0,2018,03,0,0,0,0,0,331
1324222750236,75051LTVRS1701W,7440-47-3,2024,04,0,0,0,0,0,336
1317216482075,6304WPLYDS4285R,N100,2017,05,0,0,0,0,0,325
1324222535229,14048RLSTN3800M,N982,2024,05,0,0,0,0,0,311
1316215497468,93706CRGLL3115S,7664-41-7,2016,04,0,0,0,0,0,311
1320219145291,4804WZFMRY29BUS,7664-41-7,2020,03,0,0,0,0,0,336
1323221769971,3562WSNPNT18771,7440-50-8,2023,03,0,0,0,0,0,332
1321220274120,1511WHLTCM76BRA,7439-96-5,2021,05,0,0,0,0,0,332
1316215579867,14304THGDY5408B,62-53-3,2016,05,0,0,0,0,0,325
1317215867894,44062MDDLF15815,N511,2017,04,1,0,0,1,0,311
1314212482513,75606STMCN300IN,N982,2014,04,0,0,0,0,0,336
1317216290369,29445KMRCH1514B,7664-41-7,2017,03,0,0,0,0,0,325
1315214240398,14304THGDY5408B,95-47-6,2015,05,0,0,0,0,0,325
1323221648633,25703RBRLT2501G,107-21-1,2023,04,0,0,0,0,0,339
1323221758853,61364WNSLL901NS,N420,2023,03,1,0,0,0,0,327
1315214117867,45891FDRLM150FI,67-56-1,2015,03,0,0,0,0,0,339
1315214154320,77380SGMGN9186S,75-05-8,2015,05,0,0,0,0,0,325
1321219456112,14120NCRND100ME,100-42-5,2021,04,0,0,0,0,0,326
1321220041964,50595VNDSTOLDHW,21087-64-9,2021,05,0,0,0,0,0,325
1316215175718,07114RHSKR131MA,N495,2016,04,0,0,0,0,0,311
1315214331338,00804SSSTTCYRIL,71-43-2,2015,04,0,0,0,0,0,4247
1315214264335,54307FRTHW1919S,N590,2015,02,1,0,0,1,0,322
1323221899281,6811WQNGLB571FS,110-54-3,2023,03,0,0,0,0,0,325
1315213885371,24084TRMSY320NE,N120,2015,04,0,0,0,0,0,336
1318217181460,77017MBLCH9822L,108-88-3,2018,04,1,0,0,1,0,325
1316215205461,5061WWLSRN71CHA,7440-47-3,2016,05,0,0,0,0,0,332
1318218456135,4524WWNCMN11444,7632-00-0,2018,03,0,0,0,0,1,325
1324222987051,45212MSCNC2909H,71-43-2,2024,04,0,1,1,0,0,4246
1323222112447,36105HGRHN150FO,N495,2023,04,0,0,0,0,0,332
1321220279968,7505WSFTYT92WCA,100-42-5,2021,04,0,0,0,0,0,326
1320219029004,28392CRLNFHWY87,7783-06-4,2020,02,1,0,0,1,0,311
1321219758202,44202MCRMR1395D,N982,2021,04,0,0,0,0,0,325
1314214004780,37055WBSHLSOUTH,N982,2014,06,1,0,1,0,0,331
1320219275854,37744TRWNCSNAPP,1330-20-7,2020,04,0,1,0,0,0,333
1323221772635,5240WBSYST78256,7439-92-1,2023,02,0,0,0,0,0,334
1319217718550,54901LKSDP450W3,N420,2019,03,0,0,0,0,0,325
1315213716032,84087CRYSN2355S,71-43-2,2015,04,1,0,1,0,0,324
1315214032334,61821HDSNT342NM,306-83-2,2015,05,0,0,0,0,0,325
1321219479211,30030TLNTM224RI,100-42-5,2021,04,0,0,0,0,0,326
1323221758042,00613RSTNDROUTE,7440-50-8,2023,04,0,0,0,0,0,335
1322220831655,6672WHLNDS3928R,108-88-3,2022,02,0,0,0,0,0,337
1316215006533,56258HRLSY64WER,7439-92-1,2016,02,0,0,0,0,0,334
1320218704296,7603WTRCHM26NCR,N230,2020,04,0,0,0,0,0,4246
1319218261927,06354GRSWL1RIVE,N590,2019,02,1,0,0,1,1,326
1319218456212,4524WWNCMN11444,7632-00-0,2019,03,0,0,0,0,1,325
1319218496750,45309MCGRG365CA,7439-92-1,2019,03,0,1,0,0,0,334
1323222349502,30269HSHZK618HW,7439-96-5,2023,04,0,0,0,0,0,333
1323222376156,5710WRVNND111WA,N420,2023,01,0,0,0,0,0,334
1315214422610,44107NNCRB11709,N511,2015,05,1,0,0,1,0,335
1314212472486,45891FDRLM150FI,67-56-1,2014,03,0,0,0,0,0,339
1315213685732,45856PRTCC5000C,N982,2015,04,1,0,0,1,1,332
1317216402584,82701WYMNG740WE,98-82-8,2017,04,1,0,0,0,1,324
1315214180604,24540DNRVRSTATE,110-82-7,2015,04,0,0,0,0,0,325
1315214339210,5061WWLSRN71CHA,7439-96-5,2015,04,0,0,0,0,0,332
1320218973283,15145STLDN200BR,7440-02-0,2020,06,0,0,0,0,0,332
1319218532265,18017NTNLM1210W,N495,2019,03,0,0,0,0,0,327
1323221682483,45503SKLLY318EA,91-20-3,2023,02,0,0,0,0,0,331
1320219362047,55440HNYWL2600R,79-01-6,2020,04,0,0,0,0,0,334
1314212469656,10702GRPHT1050N,7440-50-8,2014,04,0,0,0,0,0,335
1324222848549,3762WTRCTY161AR,N090,2024,02,0,0,0,0,1,331
1316215523251,17516TRKYHRD2BO,7697-37-2,2016,03,0,0,0,0,0,311
1315214464529,91355NVCPX25111,N420,2015,02,0,0,0,0,0,334
1314212450795,30103LGCHM31LGD,100-42-5,2014,04,0,0,0,0,0,325
1320219171485,44720DBLDN5571G,N120,2020,04,0,0,0,0,0,999
1317216307708,35007VNTPL700IN,67-66-3,2017,04,0,0,0,0,0,325
1314212797967,36207NRTHM106NA,108-88-3,2014,04,0,0,0,0,0,336
1314212489064,32905FRRSR2210W,110-54-3,2014,04,0,0,0,0,0,325
1323221628035,17557BRKTK132WH,N982,2023,04,0,0,0,0,0,331
1316215060260,55044TMTDS2777K,7439-92-1,2016,02,0,0,0,0,0,334
1315213984255,53022ZNTHSN112W,7440-50-8,2015,05,0,0,0,0,0,332
1321220087934,91331MCPRD12306,N230,2021,05,0,0,0,0,1,325
1315214245971,89015THTCH7300L,7782-50-5,2015,05,0,1,0,0,0,325
1322220711978,14218SPRKC33SPA,7439-92-1,2022,03,0,0,0,0,0,334
1314212703728,40403MTRWHGLADE,7440-02-0,2014,04,0,0,0,0,0,332
1322221210800,47374BLDNW350NO,N010,2022,05,0,0,0,0,0,331
1316214941609,55746LMRDT1414E,7440-50-8,2016,05,0,1,1,0,0,336
1314213039581,85281MCRRL2434W,7439-92-1,2014,02,0,0,0,0,0,334
1319218069413,9530WBRBSC22EGR,91-20-3,2019,01,0,0,0,0,0,337
1315214161604,14895LSTMP121SM,7440-50-8,2015,05,0,0,0,0,0,332
1316215155755,14304VSHYT2160L,7439-92-1,2016,02,0,0,0,0,0,334
1322220683078,55746LMRDT1414E,7440-50-8,2022,05,0,0,0,0,0,336
1323221664016,85210PHMNP112WI,7440-02-0,2023,01,0,0,0,0,0,333
1321219967270,77061LMNSG7300A,7440-02-0,2021,03,0,0,0,0,0,332
1323221803164,42129SMTML687IN,7440-22-4,2023,04,0,0,0,0,0,334
1314212374817,54162CRVRBINDUS,100-42-5,2014,04,0,0,0,0,0,336
1323221565334,37043SPXCN901AL,7440-66-6,2023,05,0,1,0,0,0,331
1322220718910,3001WPRMRS2291P,84-74-2,2022,04,0,0,0,0,0,325
1315214247254,06095WNDSR169OL,7440-47-3,2015,04,0,0,0,0,0,336
1314212846430,28052FRGHT1400T,7440-47-3,2014,04,0,0,0,0,0,336
1317218606857,05301FLFLXPUTNE,191-24-2,2017,01,0,0,0,0,1,326
1316214964708,24244TMPRP4700B,26471-62-5,2016,05,0,0,0,0,0,337
1319217841408,4816WHNRBC3SHIL,7664-93-9,2019,02,0,0,0,0,0,332
1320219112327,06492BYKCH524SO,1330-20-7,2020,05,0,1,1,0,0,325
1315214161770,21720FLTCN12129,67-56-1,2015,04,0,0,0,0,0,313
1319218258299,77630JMHBRFM736,463-58-1,2019,02,1,0,0,1,0,325
1314212390468,06492CYRNDSOUTH,80-62-6,2014,06,0,0,0,0,0,325
1320219126099,8504WRSTLM321S5,N230,2020,03,0,0,0,0,0,325
